Position,Track Name,Artist,Streams,date,region,spotify_id
12,Tuesday,Burak Yeter,2092,2017-02-04,lt,7abpmGpF7PGep2rDU68GBR
13,Solo Dance,Martin Jensen,2072,2017-02-04,lt,6HUnnBwYZqcED1eQztxMBN
14,All Night,The Vamps,2048,2017-02-04,lt,1yNyoWWWikbLhwIGWjZuDW
15,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,2024,2017-02-04,lt,0fg8CqpjdojMyXLNzM2PaJ
16,Say You Won't Let Go,James Arthur,2003,2017-02-04,lt,5uCax9HTNlzGybIStD3vDh
17,Weak,AJR,1962,2017-02-04,lt,3E2Zh20GDCR9B1EYjfXWyv
18,Don't Wanna Know,Maroon 5,1927,2017-02-04,lt,5MFzQMkrl1FOOng9tq6R9r
19,Hear Me Now,Alok,1893,2017-02-04,lt,1a5Yu5L18qNxVhXx38njON
20,"How Far I'll Go - From ""Moana""",Alessia Cara,1822,2017-02-04,lt,5hYTyyh2odQKphUbMqc5gN
21,Shed a Light,Robin Schulz,1707,2017-02-04,lt,1cG0umU5TKStygKsPFZ9pY
22,All Time Low,Jon Bellion,1699,2017-02-04,lt,1CnPYaKxTVb4LWOtiGOm0m
23,Chantaje (feat. Maluma),Shakira,1672,2017-02-04,lt,6mICuAdrwEjh6Y6lroV2Kg
24,Now and Later,Sage The Gemini,1652,2017-02-04,lt,43jBqV3j3Xi1g6wO0bhIMd
25,Bad Things (with Camila Cabello),Machine Gun Kelly,1638,2017-02-04,lt,1PSBzsahR2AKwLJgx8ehBj
26,Don't Leave,Snakehips,1624,2017-02-04,lt,0Zx8khUcEfCFK2AEoIhC92
27,Closer,The Chainsmokers,1609,2017-02-04,lt,7BKLCZ1jbUBVqRi2FVlTVw
28,Love Me Now,John Legend,1578,2017-02-04,lt,6nxQdXa1uAL0rY72wPZu89
29,Sunset Lover,Petit Biscuit,1528,2017-02-04,lt,0hNduWmlWmEmuwEFcYvRu1
30,History,Olivia Holt,1439,2017-02-04,lt,0WCEaydwN65cvwaW8aqptF
31,Despacito (Featuring Daddy Yankee),Luis Fonsi,1431,2017-02-04,lt,4aWmUDTfIPGksMNLV2rQP2
32,I Would Like,Zara Larsson,1346,2017-02-04,lt,4Q4jmPHwu0wrJvqrld0FQ6
33,Not Going Home,DVBBS,1287,2017-02-04,lt,042x9bsUBWW2fJgJ6fUh61
34,Romantic - NOTD Remix,Stanaj,1272,2017-02-04,lt,3SGWp9fJCzgK0WcpcKSQdy
35,Bad and Boujee (feat. Lil Uzi Vert),Migos,1268,2017-02-04,lt,4Km5HrUvYTaSUfiSGPJeQR
36,I Got You,Bebe Rexha,1244,2017-02-04,lt,1FUViuNSldssMIawrOXF2i
37,Lighthouse - Andrelli Remix,Hearts & Colors,1233,2017-02-04,lt,04CttTezSnv71USiiG9mIo
38,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice,1217,2017-02-04,lt,40UroIGvsMPLPBYwH8rMNA
39,You Don't Know Me - Radio Edit,Jax Jones,1188,2017-02-04,lt,00lNx0OcTJrS3MKHcB80HY
40,It's Gotta Be You,Isaiah,1162,2017-02-04,lt,6cAKeFFYW2aClZSUyvqAEW
41,Make Me (Cry),Noah Cyrus,1160,2017-02-04,lt,2BrzlUj1u1CtvaJDGIKpsP
42,Black Beatles,Rae Sremmurd,1149,2017-02-04,lt,6fujklziTHa8uoM5OQSfIo
43,The Other,Lauv,1139,2017-02-04,lt,1lntL1cI2UIWlxjL5QiN8g
44,Alone,Alan Walker,1136,2017-02-04,lt,0JiVRyTJcJnmlwCZ854K4p
45,Lot to Learn,Luke Christopher,1114,2017-02-04,lt,3TRFq09DUgYj1mug6RRqJW
46,Light,San Holo,1099,2017-02-04,lt,7zTx8ePYAmPFQuxP3xlXZn
47,Fake Love,Drake,1091,2017-02-04,lt,343YBumqHu19cGoGARUTsd
48,In the Name of Love,Martin Garrix,1091,2017-02-04,lt,04DwTuZ2VBdJCCC5TROn7L
49,Let Me Love You,DJ Snake,1058,2017-02-04,lt,4pdPtRcBmOSQDlJ3Fk945m
50,Side To Side,Ariana Grande,1056,2017-02-04,lt,4pLwZjInHj3SimIyN9SnOz
51,Oceans Away,A R I Z O N A,1049,2017-02-04,lt,6A8dnC0xkiuWN4BshmTB2I
52,One Dance,Drake,1030,2017-02-04,lt,1xznGGDReH1oQq0xzbwXa3
53,Water Under the Bridge,Adele,1008,2017-02-04,lt,4vb4mFvYsr2h6enhjJsq9Y
1,Shape of You,Ed Sheeran,6791,2017-02-05,lt,7qiZfU4dY1lWllzX7mPBI3
2,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,3815,2017-02-05,lt,3NdDpSvN911VPGivFlV5d0
3,Paris,The Chainsmokers,3806,2017-02-05,lt,72jbDTw1piOOj770jWNeaG
4,Call On Me - Ryan Riback Extended Remix,Starley,3066,2017-02-05,lt,78rIJddV4X0HkNAInEcYde
5,Scared to Be Lonely,Martin Garrix,2946,2017-02-05,lt,3ebXMykcMXOcLeJ9xZ17XH
6,Castle on the Hill,Ed Sheeran,2887,2017-02-05,lt,6PCUP3dWmTjcTtXY02oFdT
7,Issues,Julia Michaels,2647,2017-02-05,lt,1sXUWdKx03aP9Gmzft58rt
8,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2343,2017-02-05,lt,5knuzwU65gJK7IF5yJsuaW
9,I Feel It Coming,The Weeknd,2339,2017-02-05,lt,5GXAXm5YOmYT0kL5jHvYBt
10,Weak,AJR,2330,2017-02-05,lt,3E2Zh20GDCR9B1EYjfXWyv
11,Just Hold On,Steve Aoki,2250,2017-02-05,lt,3EmmCZoqpWOTY1g2GBwJoR
12,Solo Dance,Martin Jensen,2233,2017-02-05,lt,6HUnnBwYZqcED1eQztxMBN
13,All Night,The Vamps,2133,2017-02-05,lt,1yNyoWWWikbLhwIGWjZuDW
14,Say You Won't Let Go,James Arthur,2111,2017-02-05,lt,5uCax9HTNlzGybIStD3vDh
15,All Time Low,Jon Bellion,2090,2017-02-05,lt,1CnPYaKxTVb4LWOtiGOm0m
16,"How Far I'll Go - From ""Moana""",Alessia Cara,2067,2017-02-05,lt,5hYTyyh2odQKphUbMqc5gN
17,Hear Me Now,Alok,1929,2017-02-05,lt,1a5Yu5L18qNxVhXx38njON
18,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,1907,2017-02-05,lt,0fg8CqpjdojMyXLNzM2PaJ
19,Bad Things (with Camila Cabello),Machine Gun Kelly,1848,2017-02-05,lt,1PSBzsahR2AKwLJgx8ehBj
20,Don't Wanna Know,Maroon 5,1833,2017-02-05,lt,5MFzQMkrl1FOOng9tq6R9r
21,History,Olivia Holt,1827,2017-02-05,lt,0WCEaydwN65cvwaW8aqptF
22,Shed a Light,Robin Schulz,1780,2017-02-05,lt,1cG0umU5TKStygKsPFZ9pY
23,Sunset Lover,Petit Biscuit,1765,2017-02-05,lt,0hNduWmlWmEmuwEFcYvRu1
24,Don't Leave,Snakehips,1712,2017-02-05,lt,0Zx8khUcEfCFK2AEoIhC92
25,Starboy,The Weeknd,1705,2017-02-05,lt,5aAx2yezTd8zXrkmtKl66Z
26,Tuesday,Burak Yeter,1659,2017-02-05,lt,7abpmGpF7PGep2rDU68GBR
27,Now and Later,Sage The Gemini,1614,2017-02-05,lt,43jBqV3j3Xi1g6wO0bhIMd
28,Chantaje (feat. Maluma),Shakira,1566,2017-02-05,lt,6mICuAdrwEjh6Y6lroV2Kg
29,I Got You,Bebe Rexha,1506,2017-02-05,lt,1FUViuNSldssMIawrOXF2i
30,It's Gotta Be You,Isaiah,1499,2017-02-05,lt,6cAKeFFYW2aClZSUyvqAEW
31,The Other,Lauv,1499,2017-02-05,lt,1lntL1cI2UIWlxjL5QiN8g
32,Love Me Now,John Legend,1479,2017-02-05,lt,6nxQdXa1uAL0rY72wPZu89
33,Romantic - NOTD Remix,Stanaj,1458,2017-02-05,lt,3SGWp9fJCzgK0WcpcKSQdy
34,I Would Like,Zara Larsson,1441,2017-02-05,lt,4Q4jmPHwu0wrJvqrld0FQ6
35,Not Going Home,DVBBS,1432,2017-02-05,lt,042x9bsUBWW2fJgJ6fUh61
36,Lighthouse - Andrelli Remix,Hearts & Colors,1421,2017-02-05,lt,04CttTezSnv71USiiG9mIo
37,Despacito (Featuring Daddy Yankee),Luis Fonsi,1408,2017-02-05,lt,4aWmUDTfIPGksMNLV2rQP2
38,Cake - Challenge Version,Flo Rida,1339,2017-02-05,lt,6t2ubAB4iSYOuIpRAOGd4t
39,Light,San Holo,1308,2017-02-05,lt,7zTx8ePYAmPFQuxP3xlXZn
40,Lot to Learn,Luke Christopher,1298,2017-02-05,lt,3TRFq09DUgYj1mug6RRqJW
41,Make Me (Cry),Noah Cyrus,1264,2017-02-05,lt,2BrzlUj1u1CtvaJDGIKpsP
42,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice,1262,2017-02-05,lt,40UroIGvsMPLPBYwH8rMNA
43,Closer,The Chainsmokers,1251,2017-02-05,lt,7BKLCZ1jbUBVqRi2FVlTVw
44,Some Kind Of Drug,G-Eazy,1177,2017-02-05,lt,1Bqxj0aH5KewYHKUg1IdrF
45,Oceans Away,A R I Z O N A,1162,2017-02-05,lt,6A8dnC0xkiuWN4BshmTB2I
46,You Don't Know Me - Radio Edit,Jax Jones,1116,2017-02-05,lt,00lNx0OcTJrS3MKHcB80HY
47,Bad and Boujee (feat. Lil Uzi Vert),Migos,1109,2017-02-05,lt,4Km5HrUvYTaSUfiSGPJeQR
48,Taped up Heart (feat. Clara Mae),KREAM,1081,2017-02-05,lt,26hcyzSE154xMZCbFdtInA
49,Sooner Or Later,Aaron Carter,1079,2017-02-05,lt,6wV12xIUb8oFY7lBy4KuQe
50,Water Under the Bridge,Adele,1041,2017-02-05,lt,4vb4mFvYsr2h6enhjJsq9Y
51,Magic,Thomas Gold,1031,2017-02-05,lt,5abwHwUhywLGNli5NDcEN7
52,Thumbs,Sabrina Carpenter,1019,2017-02-05,lt,3UjJP4ludb74a29P5EHEIo
1,Shape of You,Ed Sheeran,6740,2017-02-06,lt,7qiZfU4dY1lWllzX7mPBI3
2,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,3572,2017-02-06,lt,3NdDpSvN911VPGivFlV5d0
3,Paris,The Chainsmokers,3335,2017-02-06,lt,72jbDTw1piOOj770jWNeaG
4,Castle on the Hill,Ed Sheeran,2760,2017-02-06,lt,6PCUP3dWmTjcTtXY02oFdT
5,Call On Me - Ryan Riback Extended Remix,Starley,2602,2017-02-06,lt,78rIJddV4X0HkNAInEcYde
6,Scared to Be Lonely,Martin Garrix,2469,2017-02-06,lt,3ebXMykcMXOcLeJ9xZ17XH
7,I Feel It Coming,The Weeknd,2445,2017-02-06,lt,5GXAXm5YOmYT0kL5jHvYBt
8,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2379,2017-02-06,lt,5knuzwU65gJK7IF5yJsuaW
9,Issues,Julia Michaels,2252,2017-02-06,lt,1sXUWdKx03aP9Gmzft58rt
10,Solo Dance,Martin Jensen,2110,2017-02-06,lt,6HUnnBwYZqcED1eQztxMBN
11,Say You Won't Let Go,James Arthur,2022,2017-02-06,lt,5uCax9HTNlzGybIStD3vDh
12,All Night,The Vamps,2013,2017-02-06,lt,1yNyoWWWikbLhwIGWjZuDW
13,Just Hold On,Steve Aoki,1981,2017-02-06,lt,3EmmCZoqpWOTY1g2GBwJoR
14,Weak,AJR,1937,2017-02-06,lt,3E2Zh20GDCR9B1EYjfXWyv
15,Hear Me Now,Alok,1815,2017-02-06,lt,1a5Yu5L18qNxVhXx38njON
16,Starboy,The Weeknd,1805,2017-02-06,lt,5aAx2yezTd8zXrkmtKl66Z
17,All Time Low,Jon Bellion,1770,2017-02-06,lt,1CnPYaKxTVb4LWOtiGOm0m
18,"How Far I'll Go - From ""Moana""",Alessia Cara,1747,2017-02-06,lt,5hYTyyh2odQKphUbMqc5gN
19,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,1714,2017-02-06,lt,0fg8CqpjdojMyXLNzM2PaJ
20,Bad Things (with Camila Cabello),Machine Gun Kelly,1702,2017-02-06,lt,1PSBzsahR2AKwLJgx8ehBj
21,Don't Wanna Know,Maroon 5,1678,2017-02-06,lt,5MFzQMkrl1FOOng9tq6R9r
22,Don't Leave,Snakehips,1670,2017-02-06,lt,0Zx8khUcEfCFK2AEoIhC92
23,Chantaje (feat. Maluma),Shakira,1621,2017-02-06,lt,6mICuAdrwEjh6Y6lroV2Kg
24,Tuesday,Burak Yeter,1614,2017-02-06,lt,7abpmGpF7PGep2rDU68GBR
25,Shed a Light,Robin Schulz,1581,2017-02-06,lt,1cG0umU5TKStygKsPFZ9pY
26,Sunset Lover,Petit Biscuit,1525,2017-02-06,lt,0hNduWmlWmEmuwEFcYvRu1
27,Now and Later,Sage The Gemini,1503,2017-02-06,lt,43jBqV3j3Xi1g6wO0bhIMd
28,Love Me Now,John Legend,1464,2017-02-06,lt,6nxQdXa1uAL0rY72wPZu89
29,History,Olivia Holt,1461,2017-02-06,lt,0WCEaydwN65cvwaW8aqptF
30,Despacito (Featuring Daddy Yankee),Luis Fonsi,1395,2017-02-06,lt,4aWmUDTfIPGksMNLV2rQP2
31,Closer,The Chainsmokers,1360,2017-02-06,lt,7BKLCZ1jbUBVqRi2FVlTVw
32,I Would Like,Zara Larsson,1333,2017-02-06,lt,4Q4jmPHwu0wrJvqrld0FQ6
33,I Got You,Bebe Rexha,1299,2017-02-06,lt,1FUViuNSldssMIawrOXF2i
34,The Other,Lauv,1272,2017-02-06,lt,1lntL1cI2UIWlxjL5QiN8g
35,Romantic - NOTD Remix,Stanaj,1253,2017-02-06,lt,3SGWp9fJCzgK0WcpcKSQdy
36,Not Going Home,DVBBS,1231,2017-02-06,lt,042x9bsUBWW2fJgJ6fUh61
37,You Don't Know Me - Radio Edit,Jax Jones,1224,2017-02-06,lt,00lNx0OcTJrS3MKHcB80HY
38,It's Gotta Be You,Isaiah,1195,2017-02-06,lt,6cAKeFFYW2aClZSUyvqAEW
39,Lighthouse - Andrelli Remix,Hearts & Colors,1182,2017-02-06,lt,04CttTezSnv71USiiG9mIo
40,Oceans Away,A R I Z O N A,1171,2017-02-06,lt,6A8dnC0xkiuWN4BshmTB2I
41,Make Me (Cry),Noah Cyrus,1158,2017-02-06,lt,2BrzlUj1u1CtvaJDGIKpsP
42,Bad and Boujee (feat. Lil Uzi Vert),Migos,1148,2017-02-06,lt,4Km5HrUvYTaSUfiSGPJeQR
43,Light,San Holo,1106,2017-02-06,lt,7zTx8ePYAmPFQuxP3xlXZn
44,Lot to Learn,Luke Christopher,1102,2017-02-06,lt,3TRFq09DUgYj1mug6RRqJW
45,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice,1095,2017-02-06,lt,40UroIGvsMPLPBYwH8rMNA
46,Water Under the Bridge,Adele,1052,2017-02-06,lt,4vb4mFvYsr2h6enhjJsq9Y
47,Sooner Or Later,Aaron Carter,1018,2017-02-06,lt,6wV12xIUb8oFY7lBy4KuQe
48,Taped up Heart (feat. Clara Mae),KREAM,1013,2017-02-06,lt,26hcyzSE154xMZCbFdtInA
49,Alone,Alan Walker,1003,2017-02-06,lt,0JiVRyTJcJnmlwCZ854K4p
1,Shape of You,Ed Sheeran,6592,2017-02-07,lt,7qiZfU4dY1lWllzX7mPBI3
2,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,3664,2017-02-07,lt,3NdDpSvN911VPGivFlV5d0
3,Paris,The Chainsmokers,3659,2017-02-07,lt,72jbDTw1piOOj770jWNeaG
4,Scared to Be Lonely,Martin Garrix,2854,2017-02-07,lt,3ebXMykcMXOcLeJ9xZ17XH
5,Castle on the Hill,Ed Sheeran,2789,2017-02-07,lt,6PCUP3dWmTjcTtXY02oFdT
6,Call On Me - Ryan Riback Extended Remix,Starley,2675,2017-02-07,lt,78rIJddV4X0HkNAInEcYde
7,Issues,Julia Michaels,2507,2017-02-07,lt,1sXUWdKx03aP9Gmzft58rt
8,I Feel It Coming,The Weeknd,2309,2017-02-07,lt,5GXAXm5YOmYT0kL5jHvYBt
9,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2199,2017-02-07,lt,5knuzwU65gJK7IF5yJsuaW
10,Weak,AJR,2161,2017-02-07,lt,3E2Zh20GDCR9B1EYjfXWyv
11,Solo Dance,Martin Jensen,2112,2017-02-07,lt,6HUnnBwYZqcED1eQztxMBN
12,All Night,The Vamps,2111,2017-02-07,lt,1yNyoWWWikbLhwIGWjZuDW
13,Just Hold On,Steve Aoki,2059,2017-02-07,lt,3EmmCZoqpWOTY1g2GBwJoR
14,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,2026,2017-02-07,lt,0fg8CqpjdojMyXLNzM2PaJ
15,Say You Won't Let Go,James Arthur,2007,2017-02-07,lt,5uCax9HTNlzGybIStD3vDh
16,"How Far I'll Go - From ""Moana""",Alessia Cara,1969,2017-02-07,lt,5hYTyyh2odQKphUbMqc5gN
17,All Time Low,Jon Bellion,1923,2017-02-07,lt,1CnPYaKxTVb4LWOtiGOm0m
18,Hear Me Now,Alok,1883,2017-02-07,lt,1a5Yu5L18qNxVhXx38njON
19,Sunset Lover,Petit Biscuit,1752,2017-02-07,lt,0hNduWmlWmEmuwEFcYvRu1
20,Bad Things (with Camila Cabello),Machine Gun Kelly,1751,2017-02-07,lt,1PSBzsahR2AKwLJgx8ehBj
21,Don't Leave,Snakehips,1727,2017-02-07,lt,0Zx8khUcEfCFK2AEoIhC92
22,Don't Wanna Know,Maroon 5,1709,2017-02-07,lt,5MFzQMkrl1FOOng9tq6R9r
23,Shed a Light,Robin Schulz,1657,2017-02-07,lt,1cG0umU5TKStygKsPFZ9pY
24,Tuesday,Burak Yeter,1644,2017-02-07,lt,7abpmGpF7PGep2rDU68GBR
25,History,Olivia Holt,1632,2017-02-07,lt,0WCEaydwN65cvwaW8aqptF
26,Starboy,The Weeknd,1579,2017-02-07,lt,5aAx2yezTd8zXrkmtKl66Z
27,Despacito (Featuring Daddy Yankee),Luis Fonsi,1533,2017-02-07,lt,4aWmUDTfIPGksMNLV2rQP2
28,Now and Later,Sage The Gemini,1523,2017-02-07,lt,43jBqV3j3Xi1g6wO0bhIMd
29,Chantaje (feat. Maluma),Shakira,1488,2017-02-07,lt,6mICuAdrwEjh6Y6lroV2Kg
30,Love Me Now,John Legend,1390,2017-02-07,lt,6nxQdXa1uAL0rY72wPZu89
31,Romantic - NOTD Remix,Stanaj,1357,2017-02-07,lt,3SGWp9fJCzgK0WcpcKSQdy
32,Lighthouse - Andrelli Remix,Hearts & Colors,1356,2017-02-07,lt,04CttTezSnv71USiiG9mIo
33,I Would Like,Zara Larsson,1351,2017-02-07,lt,4Q4jmPHwu0wrJvqrld0FQ6
34,Not Going Home,DVBBS,1338,2017-02-07,lt,042x9bsUBWW2fJgJ6fUh61
35,The Other,Lauv,1334,2017-02-07,lt,1lntL1cI2UIWlxjL5QiN8g
36,I Got You,Bebe Rexha,1327,2017-02-07,lt,1FUViuNSldssMIawrOXF2i
37,Closer,The Chainsmokers,1322,2017-02-07,lt,7BKLCZ1jbUBVqRi2FVlTVw
38,It's Gotta Be You,Isaiah,1315,2017-02-07,lt,6cAKeFFYW2aClZSUyvqAEW
39,Make Me (Cry),Noah Cyrus,1233,2017-02-07,lt,2BrzlUj1u1CtvaJDGIKpsP
40,Oceans Away,A R I Z O N A,1221,2017-02-07,lt,6A8dnC0xkiuWN4BshmTB2I
41,Lot to Learn,Luke Christopher,1216,2017-02-07,lt,3TRFq09DUgYj1mug6RRqJW
42,Cake - Challenge Version,Flo Rida,1209,2017-02-07,lt,6t2ubAB4iSYOuIpRAOGd4t
43,You Don't Know Me - Radio Edit,Jax Jones,1123,2017-02-07,lt,00lNx0OcTJrS3MKHcB80HY
44,Light,San Holo,1115,2017-02-07,lt,7zTx8ePYAmPFQuxP3xlXZn
45,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice,1106,2017-02-07,lt,40UroIGvsMPLPBYwH8rMNA
46,Sooner Or Later,Aaron Carter,1099,2017-02-07,lt,6wV12xIUb8oFY7lBy4KuQe
47,Water Under the Bridge,Adele,1064,2017-02-07,lt,4vb4mFvYsr2h6enhjJsq9Y
48,Some Kind Of Drug,G-Eazy,1061,2017-02-07,lt,1Bqxj0aH5KewYHKUg1IdrF
49,Taped up Heart (feat. Clara Mae),KREAM,1008,2017-02-07,lt,26hcyzSE154xMZCbFdtInA
1,Shape of You,Ed Sheeran,6411,2017-02-08,lt,7qiZfU4dY1lWllzX7mPBI3
2,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,3537,2017-02-08,lt,3NdDpSvN911VPGivFlV5d0
3,Paris,The Chainsmokers,3501,2017-02-08,lt,72jbDTw1piOOj770jWNeaG
4,Scared to Be Lonely,Martin Garrix,2786,2017-02-08,lt,3ebXMykcMXOcLeJ9xZ17XH
5,Call On Me - Ryan Riback Extended Remix,Starley,2653,2017-02-08,lt,78rIJddV4X0HkNAInEcYde
6,Castle on the Hill,Ed Sheeran,2471,2017-02-08,lt,6PCUP3dWmTjcTtXY02oFdT
7,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2427,2017-02-08,lt,5knuzwU65gJK7IF5yJsuaW
8,Issues,Julia Michaels,2324,2017-02-08,lt,1sXUWdKx03aP9Gmzft58rt
9,I Feel It Coming,The Weeknd,2266,2017-02-08,lt,5GXAXm5YOmYT0kL5jHvYBt
10,All Night,The Vamps,2208,2017-02-08,lt,1yNyoWWWikbLhwIGWjZuDW
11,Solo Dance,Martin Jensen,2203,2017-02-08,lt,6HUnnBwYZqcED1eQztxMBN
12,Weak,AJR,2116,2017-02-08,lt,3E2Zh20GDCR9B1EYjfXWyv
13,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,1904,2017-02-08,lt,0fg8CqpjdojMyXLNzM2PaJ
14,Just Hold On,Steve Aoki,1884,2017-02-08,lt,3EmmCZoqpWOTY1g2GBwJoR
15,Say You Won't Let Go,James Arthur,1883,2017-02-08,lt,5uCax9HTNlzGybIStD3vDh
16,Hear Me Now,Alok,1814,2017-02-08,lt,1a5Yu5L18qNxVhXx38njON
17,Sunset Lover,Petit Biscuit,1772,2017-02-08,lt,0hNduWmlWmEmuwEFcYvRu1
18,"How Far I'll Go - From ""Moana""",Alessia Cara,1769,2017-02-08,lt,5hYTyyh2odQKphUbMqc5gN
19,Starboy,The Weeknd,1740,2017-02-08,lt,5aAx2yezTd8zXrkmtKl66Z
20,All Time Low,Jon Bellion,1736,2017-02-08,lt,1CnPYaKxTVb4LWOtiGOm0m
21,Don't Wanna Know,Maroon 5,1602,2017-02-08,lt,5MFzQMkrl1FOOng9tq6R9r
22,Don't Leave,Snakehips,1594,2017-02-08,lt,0Zx8khUcEfCFK2AEoIhC92
23,History,Olivia Holt,1573,2017-02-08,lt,0WCEaydwN65cvwaW8aqptF
24,Tuesday,Burak Yeter,1572,2017-02-08,lt,7abpmGpF7PGep2rDU68GBR
25,Bad Things (with Camila Cabello),Machine Gun Kelly,1547,2017-02-08,lt,1PSBzsahR2AKwLJgx8ehBj
26,Despacito (Featuring Daddy Yankee),Luis Fonsi,1529,2017-02-08,lt,4aWmUDTfIPGksMNLV2rQP2
27,Chantaje (feat. Maluma),Shakira,1504,2017-02-08,lt,6mICuAdrwEjh6Y6lroV2Kg
28,Shed a Light,Robin Schulz,1503,2017-02-08,lt,1cG0umU5TKStygKsPFZ9pY
29,Now and Later,Sage The Gemini,1441,2017-02-08,lt,43jBqV3j3Xi1g6wO0bhIMd
30,Love Me Now,John Legend,1374,2017-02-08,lt,6nxQdXa1uAL0rY72wPZu89
31,Romantic - NOTD Remix,Stanaj,1326,2017-02-08,lt,3SGWp9fJCzgK0WcpcKSQdy
32,I Would Like,Zara Larsson,1300,2017-02-08,lt,4Q4jmPHwu0wrJvqrld0FQ6
33,Closer,The Chainsmokers,1274,2017-02-08,lt,7BKLCZ1jbUBVqRi2FVlTVw
34,Not Going Home,DVBBS,1220,2017-02-08,lt,042x9bsUBWW2fJgJ6fUh61
35,Lighthouse - Andrelli Remix,Hearts & Colors,1209,2017-02-08,lt,04CttTezSnv71USiiG9mIo
36,Light,San Holo,1208,2017-02-08,lt,7zTx8ePYAmPFQuxP3xlXZn
37,The Other,Lauv,1165,2017-02-08,lt,1lntL1cI2UIWlxjL5QiN8g
38,It's Gotta Be You,Isaiah,1155,2017-02-08,lt,6cAKeFFYW2aClZSUyvqAEW
39,I Got You,Bebe Rexha,1155,2017-02-08,lt,1FUViuNSldssMIawrOXF2i
40,Make Me (Cry),Noah Cyrus,1149,2017-02-08,lt,2BrzlUj1u1CtvaJDGIKpsP
41,Oceans Away,A R I Z O N A,1133,2017-02-08,lt,6A8dnC0xkiuWN4BshmTB2I
42,You Don't Know Me - Radio Edit,Jax Jones,1110,2017-02-08,lt,00lNx0OcTJrS3MKHcB80HY
43,Sooner Or Later,Aaron Carter,1091,2017-02-08,lt,6wV12xIUb8oFY7lBy4KuQe
44,Lot to Learn,Luke Christopher,1086,2017-02-08,lt,3TRFq09DUgYj1mug6RRqJW
45,Alone,Alan Walker,1059,2017-02-08,lt,0JiVRyTJcJnmlwCZ854K4p
46,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice,1055,2017-02-08,lt,40UroIGvsMPLPBYwH8rMNA
47,I Miss You,Grey,1049,2017-02-08,lt,1sl5tSzfK1JrcQIcA8rYDy
48,Cake - Challenge Version,Flo Rida,1044,2017-02-08,lt,6t2ubAB4iSYOuIpRAOGd4t
49,Magic,Thomas Gold,1014,2017-02-08,lt,5abwHwUhywLGNli5NDcEN7
1,Shape of You,Ed Sheeran,6241,2017-02-09,lt,7qiZfU4dY1lWllzX7mPBI3
2,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,3639,2017-02-09,lt,3NdDpSvN911VPGivFlV5d0
3,Paris,The Chainsmokers,3559,2017-02-09,lt,72jbDTw1piOOj770jWNeaG
4,Scared to Be Lonely,Martin Garrix,2563,2017-02-09,lt,3ebXMykcMXOcLeJ9xZ17XH
5,Call On Me - Ryan Riback Extended Remix,Starley,2515,2017-02-09,lt,78rIJddV4X0HkNAInEcYde
6,I Feel It Coming,The Weeknd,2491,2017-02-09,lt,5GXAXm5YOmYT0kL5jHvYBt
7,Castle on the Hill,Ed Sheeran,2484,2017-02-09,lt,6PCUP3dWmTjcTtXY02oFdT
8,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2384,2017-02-09,lt,5knuzwU65gJK7IF5yJsuaW
9,Issues,Julia Michaels,2377,2017-02-09,lt,1sXUWdKx03aP9Gmzft58rt
10,Solo Dance,Martin Jensen,2109,2017-02-09,lt,6HUnnBwYZqcED1eQztxMBN
11,Weak,AJR,2094,2017-02-09,lt,3E2Zh20GDCR9B1EYjfXWyv
12,All Night,The Vamps,2051,2017-02-09,lt,1yNyoWWWikbLhwIGWjZuDW
13,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,1952,2017-02-09,lt,0fg8CqpjdojMyXLNzM2PaJ
14,Hear Me Now,Alok,1939,2017-02-09,lt,1a5Yu5L18qNxVhXx38njON
